customer_id,transaction_date,transaction_amount,discount_amount,transaction_quantity,transaction_duration,transaction_type
C0071,2024-05-11,960.15,279.11,5,53.38,purchase
C0030,2024-05-11,318.59,49.71,4,15.17,subscription
C0067,2024-05-11,834.94,23.69,6,15.97,subscription
C0003,2024-05-11,931.38,81.05,1,15.27,purchase
C0098,2024-05-11,492.15,120.06,9,44.36,purchase
C0092,2024-05-11,297.38,48.28,4,9.39,subscription
C0061,2024-05-11,168.25,39.92,6,37.19,purchase
C0037,2024-05-11,406.93,52.59,6,19.96,subscription
C0016,2024-05-11,114.54,1.56,7,45.59,purchase
C0042,2024-05-11,541.8,33.08,2,28.85,subscription
C0097,2024-05-11,206.66,17.4,2,8.84,refund
C0014,2024-05-11,985.96,75.82,6,16.73,purchase
C0025,2024-05-11,370.79,4.73,6,8.65,purchase
C0023,2024-05-11,237.12,24.08,1,19.15,refund
C0068,2024-05-11,353.22,62.93,9,25.74,refund
C0090,2024-05-11,791.87,56.22,8,36.6,purchase
C0100,2024-05-12,181.48,20.79,8,44.11,purchase
C0030,2024-05-12,548.05,164.27,1,8.23,refund
C0096,2024-05-12,336.65,1.19,4,16.04,subscription
C0022,2024-05-12,501.8,6.2,4,7.67,refund
C0041,2024-05-12,170.1,40.17,4,21.94,subscription
C0064,2024-05-12,123.18,27.36,6,25.02,refund
C0066,2024-05-12,536.71,28.43,8,54.92,subscription
C0023,2024-05-12,292.12,34.15,8,59.11,refund
C0004,2024-05-12,438.19,5.53,9,9.35,purchase
C0067,2024-05-12,198.03,48.64,5,35.81,refund
C0007,2024-05-12,962.31,247.47,9,21.65,refund
C0044,2024-05-12,433.07,106.88,9,52.74,purchase
C0045,2024-05-12,386.11,15.5,1,38.03,refund
C0031,2024-05-12,240.04,4.23,6,33.4,purchase
C0046,2024-05-12,275.53,23.69,5,36.48,refund
C0060,2024-05-12,191.58,44.71,2,28.61,purchase
C0029,2024-05-12,592.42,61.02,6,31.09,subscription
C0065,2024-05-12,372.69,97.19,7,15.76,purchase
C0071,2024-05-12,981.43,274.55,3,51.14,purchase
C0051,2024-05-12,920.98,100.12,2,52.19,purchase
C0088,2024-05-12,985.05,243.78,3,8.34,subscription
C0045,2024-05-12,882.06,230.71,3,53.35,refund
C0060,2024-05-12,800.19,188.83,5,16.85,subscription
C0029,2024-05-12,800.19,156.95,9,13.35,subscription
C0030,2024-05-12,979.07,258.55,9,25.55,subscription
C0003,2024-05-12,309.34,4.17,4,6.97,refund
C0055,2024-05-12,524.89,13.36,5,23.37,refund
C0064,2024-05-12,286.54,58.0,4,26.15,purchase
C0088,2024-05-12,735.14,83.46,5,39.27,subscription
C0024,2024-05-12,308.15,22.66,3,45.49,refund
C0054,2024-05-12,141.32,33.88,6,33.91,subscription
C0037,2024-05-12,958.08,236.43,7,45.39,subscription
C0063,2024-05-12,945.31,174.6,5,40.83,purchase
C0076,2024-05-12,931.5,68.67,4,20.29,subscription
C0002,2024-05-12,913.57,4.27,4,5.73,subscription
C0016,2024-05-12,339.26,23.77,4,53.19,purchase
C0029,2024-05-12,270.38,43.93,5,58.46,refund
C0087,2024-05-12,812.14,68.92,7,49.81,purchase
C0056,2024-05-12,359.81,6.47,2,30.06,purchase
C0096,2024-05-12,154.17,1.55,8,10.39,purchase
C0060,2024-05-12,924.03,261.61,1,27.91,subscription
C0045,2024-05-12,284.1,33.89,2,11.84,refund
C0060,2024-05-12,195.17,18.95,3,15.97,purchase
C0044,2024-05-12,439.36,26.66,6,41.74,refund
C0100,2024-05-12,518.82,107.41,7,58.16,subscription
C0021,2024-05-12,923.27,195.89,1,36.7,purchase
C0053,2024-05-12,681.18,126.58,5,51.03,purchase
C0014,2024-05-12,774.26,194.09,4,32.54,subscription
C0074,2024-05-12,894.18,184.94,9,11.94,subscription
C0096,2024-05-12,771.07,193.64,2,16.08,subscription
C0017,2024-05-13,875.08,13.83,1,41.39,subscription
C0028,2024-05-13,287.66,63.54,1,14.11,subscription
C0010,2024-05-13,607.16,26.54,9,16.41,subscription
C0040,2024-05-13,33.71,5.91,8,12.07,purchase
C0001,2024-05-13,18.12,4.89,3,35.48,subscription
C0076,2024-05-13,982.57,58.37,5,8.1,refund
C0046,2024-05-13,162.45,15.62,9,5.87,subscription
C0024,2024-05-13,40.32,1.14,9,18.46,refund
C0014,2024-05-13,557.29,123.83,8,22.85,purchase
C0087,2024-05-13,791.54,70.48,6,9.6,subscription
C0066,2024-05-13,266.41,65.4,2,42.38,refund
C0019,2024-05-13,337.2,82.22,8,34.3,purchase
C0083,2024-05-13,169.24,32.12,4,14.26,refund
C0015,2024-05-13,567.23,146.87,9,36.57,refund
C0061,2024-05-13,576.79,115.26,2,50.39,purchase
C0062,2024-05-13,884.29,153.08,6,31.62,subscription
C0055,2024-05-13,572.05,99.42,6,17.64,subscription
C0074,2024-05-13,990.11,194.73,1,29.74,purchase
C0098,2024-05-13,281.96,68.26,2,35.08,subscription
C0063,2024-05-13,655.18,13.94,9,32.63,refund
C0086,2024-05-13,952.01,54.46,5,10.65,refund
C0080,2024-05-13,558.69,53.36,3,53.65,purchase
C0086,2024-05-13,661.52,72.27,2,42.54,subscription
C0077,2024-05-13,73.26,8.31,9,56.89,refund
C0047,2024-05-13,388.21,10.67,4,44.97,refund
C0074,2024-05-13,724.85,8.76,6,30.82,subscription
C0074,2024-05-13,564.68,55.05,3,56.94,refund
C0089,2024-05-13,628.91,170.6,9,17.13,purchase
C0049,2024-05-13,614.14,143.14,7,8.28,refund
C0077,2024-05-13,144.67,30.63,2,24.85,subscription
C0034,2024-05-13,206.12,1.6,5,41.39,subscription
C0047,2024-05-13,526.06,145.41,6,46.34,refund
C0038,2024-05-13,13.68,0.99,7,5.09,purchase
C0008,2024-05-13,905.04,9.18,2,55.19,subscription
C0016,2024-05-13,941.85,166.37,4,29.73,refund
C0057,2024-05-13,670.93,122.67,4,9.84,purchase
C0043,2024-05-13,916.65,211.47,7,28.0,purchase
C0017,2024-05-13,592.22,163.01,1,37.52,subscription
C0040,2024-05-13,676.1,107.59,9,15.98,subscription
C0009,2024-05-13,988.23,289.71,1,47.97,purchase
C0050,2024-05-13,441.15,43.95,9,47.52,purchase
C0052,2024-05-13,719.65,21.24,3,35.22,refund
C0069,2024-05-13,29.81,4.89,9,20.23,purchase
C0039,2024-05-13,890.55,154.84,9,37.33,refund
C0092,2024-05-13,50.87,10.38,4,8.32,purchase
C0022,2024-05-13,262.6,53.19,9,37.67,subscription
C0074,2024-05-13,711.29,156.53,4,18.56,refund
C0037,2024-05-14,67.81,4.44,6,41.25,refund
C0094,2024-05-14,65.61,9.67,4,16.55,purchase
C0073,2024-05-14,786.0,83.67,5,35.23,purchase
C0027,2024-05-14,603.71,140.63,7,56.71,refund
C0067,2024-05-14,151.04,29.03,1,40.1,subscription
C0092,2024-05-14,908.65,143.72,6,32.21,purchase
C0089,2024-05-14,280.58,51.83,2,46.25,refund
C0027,2024-05-14,550.64,35.35,4,44.94,purchase
C0060,2024-05-14,209.89,54.76,7,35.38,refund
C0075,2024-05-14,731.55,96.86,2,16.63,refund
C0010,2024-05-14,225.57,5.3,5,46.92,refund
C0027,2024-05-14,627.95,46.71,2,6.06,refund
C0006,2024-05-14,393.94,18.86,8,48.87,refund
C0015,2024-05-14,126.98,26.54,8,45.43,subscription
C0002,2024-05-14,390.51,20.05,6,30.91,purchase
C0037,2024-05-14,516.16,19.97,7,25.04,refund
C0041,2024-05-14,568.18,34.9,8,20.5,subscription
C0078,2024-05-14,73.19,21.16,2,11.94,subscription
C0096,2024-05-14,880.46,178.45,8,48.08,purchase
C0090,2024-05-14,381.18,48.22,2,41.74,purchase
C0004,2024-05-14,933.24,161.17,7,36.99,purchase
C0026,2024-05-14,943.22,96.77,3,45.47,subscription
C0040,2024-05-14,960.17,120.38,2,58.57,subscription
C0013,2024-05-14,709.77,203.27,8,35.57,purchase
C0005,2024-05-14,836.64,67.38,8,49.92,purchase
C0003,2024-05-14,569.41,95.39,5,33.0,purchase
C0011,2024-05-14,474.58,107.22,3,32.44,subscription
C0014,2024-05-14,457.37,8.21,4,14.27,subscription
C0042,2024-05-14,367.59,27.5,4,34.94,purchase
C0078,2024-05-14,394.88,86.29,9,33.11,purchase
C0079,2024-05-14,126.59,12.54,9,25.41,refund
C0092,2024-05-14,890.4,88.1,9,31.18,refund
C0024,2024-05-14,280.93,82.59,1,19.75,purchase
C0002,2024-05-14,855.64,202.15,9,46.3,purchase
C0088,2024-05-14,71.85,15.55,6,42.69,subscription
C0033,2024-05-14,429.54,116.33,6,28.61,purchase
C0068,2024-05-14,667.7,42.88,4,11.4,refund
C0053,2024-05-15,44.0,8.62,4,24.89,subscription
C0077,2024-05-15,441.09,69.42,1,22.62,refund
C0024,2024-05-15,356.82,9.82,4,55.82,purchase
C0070,2024-05-15,158.42,10.9,2,5.67,purchase
C0009,2024-05-15,240.11,67.31,9,20.03,refund
C0011,2024-05-15,455.19,134.81,7,31.46,purchase
C0058,2024-05-15,15.47,3.78,1,44.12,subscription
C0057,2024-05-15,75.66,5.2,4,47.3,subscription
C0097,2024-05-15,558.11,141.76,6,35.25,refund
C0046,2024-05-15,822.91,107.38,8,6.33,subscription
C0043,2024-05-15,771.23,152.37,1,51.53,refund
C0022,2024-05-15,59.97,16.0,5,30.06,subscription
C0014,2024-05-15,229.24,13.64,9,38.88,purchase
C0026,2024-05-15,750.71,189.67,6,29.87,subscription
C0019,2024-05-15,922.67,15.05,3,25.92,purchase
C0009,2024-05-15,917.81,116.56,6,14.36,subscription
C0097,2024-05-15,284.5,81.9,1,26.95,purchase
C0048,2024-05-15,906.71,14.54,2,32.25,refund
C0093,2024-05-15,234.88,52.63,3,33.69,subscription
C0011,2024-05-15,21.66,6.48,5,21.75,refund
C0021,2024-05-15,825.22,87.06,9,48.51,refund
C0020,2024-05-15,156.92,20.09,9,52.56,purchase
C0078,2024-05-15,197.44,42.98,9,50.99,refund
C0098,2024-05-15,380.53,42.31,4,18.02,purchase
C0038,2024-05-15,384.03,114.53,1,58.68,purchase
C0094,2024-05-15,424.87,86.99,8,9.03,subscription
C0088,2024-05-15,830.99,226.14,2,12.59,refund
C0005,2024-05-15,299.59,13.69,7,54.84,refund
C0021,2024-05-15,434.43,10.19,4,8.73,subscription
C0061,2024-05-15,501.55,18.56,8,18.39,purchase
C0096,2024-05-15,906.93,63.81,7,29.57,purchase
C0079,2024-05-15,253.65,21.45,7,15.02,refund
C0045,2024-05-15,402.79,57.28,5,41.47,purchase
C0001,2024-05-15,390.32,106.5,3,59.22,subscription
C0084,2024-05-15,958.03,110.03,2,21.09,purchase
C0052,2024-05-15,404.86,27.88,2,48.47,refund
C0075,2024-05-15,332.76,64.44,4,11.79,subscription
C0083,2024-05-15,158.42,11.09,8,48.2,purchase
C0058,2024-05-15,843.2,140.3,8,22.94,subscription
C0078,2024-05-15,246.47,34.73,9,23.22,subscription
C0082,2024-05-15,428.55,127.29,4,22.13,purchase
C0032,2024-05-16,976.13,275.0,8,53.57,refund
C0033,2024-05-16,405.12,50.49,3,36.74,subscription
C0095,2024-05-16,172.5,6.61,5,22.4,subscription
C0030,2024-05-16,83.33,24.82,9,44.87,purchase
C0041,2024-05-16,417.73,92.13,1,6.63,refund
C0045,2024-05-16,868.39,63.56,3,57.7,purchase
C0038,2024-05-16,400.25,46.11,7,36.74,subscription
C0056,2024-05-16,765.37,134.23,9,33.27,subscription
C0098,2024-05-16,627.87,89.3,2,19.74,subscription
C0009,2024-05-16,461.69,64.63,6,52.66,purchase
C0042,2024-05-16,783.11,217.83,4,7.92,purchase
C0081,2024-05-16,791.11,78.37,7,12.54,purchase
C0084,2024-05-16,565.51,50.93,8,54.84,refund
C0095,2024-05-16,252.78,58.24,6,17.98,purchase
C0051,2024-05-16,239.76,50.99,7,27.83,subscription
C0087,2024-05-16,662.31,196.53,4,45.08,subscription
C0098,2024-05-16,182.99,50.3,4,45.12,refund
C0010,2024-05-16,633.91,14.97,7,6.17,refund
C0040,2024-05-16,446.03,120.59,7,36.73,refund
C0006,2024-05-16,28.35,1.22,2,18.4,purchase
C0033,2024-05-16,206.57,32.65,4,47.45,subscription
C0006,2024-05-16,921.04,173.53,8,11.23,purchase
C0050,2024-05-16,968.44,212.8,2,41.64,subscription
C0005,2024-05-16,151.36,17.68,7,44.48,purchase
C0053,2024-05-16,553.21,142.32,4,7.34,refund
C0022,2024-05-16,623.18,41.8,7,43.98,subscription
C0044,2024-05-16,300.6,23.99,3,35.66,subscription
C0018,2024-05-16,605.35,174.5,2,47.6,subscription
C0076,2024-05-16,941.99,113.67,9,38.64,subscription
C0079,2024-05-16,182.4,5.8,3,23.19,purchase
C0100,2024-05-16,563.55,27.23,4,29.0,refund
C0069,2024-05-16,421.62,54.26,3,42.34,purchase
C0013,2024-05-16,975.88,274.55,6,12.42,refund
C0076,2024-05-16,946.33,152.56,6,5.61,purchase
C0056,2024-05-16,164.64,48.82,3,14.3,purchase
C0001,2024-05-16,868.84,102.13,3,43.54,subscription
C0031,2024-05-16,529.57,86.42,6,37.47,refund
C0021,2024-05-16,51.94,10.5,5,29.43,purchase
C0060,2024-05-16,698.68,196.58,2,47.26,purchase
C0076,2024-05-16,383.4,7.59,3,29.11,purchase
C0018,2024-05-16,585.53,61.8,4,44.51,refund
C0100,2024-05-16,255.61,0.33,2,24.59,purchase
C0052,2024-05-17,905.56,156.25,1,59.04,refund
C0012,2024-05-17,455.52,45.46,2,24.57,purchase
C0050,2024-05-17,669.14,13.34,5,28.02,refund
C0072,2024-05-17,638.29,111.47,2,33.56,refund
C0011,2024-05-17,778.84,129.03,7,22.76,refund
C0003,2024-05-17,206.56,30.66,2,39.47,refund
C0007,2024-05-17,84.07,11.06,4,58.52,purchase
C0025,2024-05-17,511.5,54.3,6,28.38,subscription
C0082,2024-05-17,272.46,35.31,2,17.12,purchase
C0062,2024-05-17,319.44,84.87,9,12.46,subscription
C0026,2024-05-17,450.27,120.86,2,27.56,subscription
C0044,2024-05-17,995.59,29.05,9,34.36,purchase
C0067,2024-05-17,751.5,55.39,4,33.9,purchase
C0061,2024-05-17,160.15,3.94,7,11.12,refund
C0004,2024-05-17,146.29,10.74,3,17.1,purchase
C0088,2024-05-17,664.9,78.21,3,22.59,subscription
C0022,2024-05-17,834.76,82.29,2,28.07,purchase
C0056,2024-05-17,524.13,46.75,1,52.63,refund
C0046,2024-05-17,849.09,59.65,2,33.34,refund
C0066,2024-05-17,433.44,35.83,5,32.03,refund
C0081,2024-05-17,703.57,128.21,1,15.88,refund
C0090,2024-05-17,822.24,72.83,1,6.74,subscription
C0096,2024-05-17,708.93,50.66,1,58.13,subscription
C0091,2024-05-17,295.92,13.25,7,16.26,purchase
C0047,2024-05-17,551.23,138.88,8,23.75,purchase
C0039,2024-05-17,322.0,26.68,5,34.0,subscription
C0005,2024-05-17,24.47,4.59,5,6.64,subscription
C0077,2024-05-17,486.15,129.82,7,15.75,refund
C0080,2024-05-17,55.98,2.66,4,35.83,purchase
C0005,2024-05-17,630.58,124.84,5,20.0,subscription
C0034,2024-05-17,36.49,0.55,2,10.44,subscription
C0059,2024-05-17,234.38,37.34,8,32.16,refund
C0050,2024-05-17,989.93,277.81,5,35.05,purchase
C0028,2024-05-17,185.44,18.14,2,14.36,purchase
C0017,2024-05-17,354.16,102.54,3,26.92,purchase
C0073,2024-05-17,215.92,41.66,1,48.99,subscription
C0007,2024-05-17,12.3,3.63,9,24.5,refund
C0014,2024-05-17,316.9,71.62,2,42.03,subscription
C0033,2024-05-17,296.83,21.26,6,46.82,purchase
C0051,2024-05-17,705.14,108.57,9,29.81,subscription
C0015,2024-05-18,656.34,62.98,9,18.3,subscription
C0045,2024-05-18,336.38,85.12,7,37.69,subscription
C0097,2024-05-18,950.94,165.79,7,28.27,purchase
C0024,2024-05-18,605.12,9.23,4,46.37,purchase
C0042,2024-05-18,631.31,181.64,3,34.97,purchase
C0084,2024-05-18,197.04,9.32,7,35.13,subscription
C0024,2024-05-18,710.69,161.24,9,45.48,subscription
C0042,2024-05-18,289.05,28.49,1,39.58,subscription
C0034,2024-05-18,995.82,157.83,7,50.04,refund
C0048,2024-05-18,197.53,7.41,5,7.13,refund
C0002,2024-05-18,459.72,120.78,1,53.29,purchase
C0071,2024-05-18,932.69,89.72,3,7.85,purchase
C0031,2024-05-18,783.02,180.62,8,43.19,purchase
C0074,2024-05-18,559.46,151.76,8,10.5,subscription
C0044,2024-05-18,567.69,72.81,3,20.54,subscription
C0077,2024-05-18,324.61,30.19,7,11.83,subscription
C0066,2024-05-18,563.01,116.14,2,49.13,subscription
C0006,2024-05-18,754.79,84.95,6,39.25,subscription
C0013,2024-05-18,524.6,50.19,4,24.25,refund
C0031,2024-05-18,358.41,47.97,7,15.59,refund
C0016,2024-05-18,572.07,87.54,1,43.64,refund
C0008,2024-05-18,801.27,72.34,1,34.35,subscription
C0048,2024-05-18,366.67,73.84,7,17.77,purchase
C0046,2024-05-18,545.4,117.61,3,16.52,purchase
C0078,2024-05-18,96.98,20.73,4,34.56,subscription
C0043,2024-05-18,630.47,14.58,8,53.83,purchase
C0071,2024-05-18,781.37,204.29,6,33.12,refund
C0036,2024-05-18,517.4,93.6,8,15.54,purchase
C0068,2024-05-18,332.99,29.91,8,12.13,purchase
C0074,2024-05-18,869.42,138.01,2,19.63,purchase
C0066,2024-05-18,16.51,3.28,3,23.24,refund
C0041,2024-05-18,290.61,71.59,8,18.68,subscription
C0029,2024-05-18,438.32,61.55,2,52.98,subscription
C0042,2024-05-18,294.77,23.32,8,54.08,purchase
C0009,2024-05-18,571.86,158.26,1,29.0,refund
C0009,2024-05-19,992.43,207.81,1,39.52,refund
C0064,2024-05-19,129.75,38.45,1,18.1,subscription
C0057,2024-05-19,792.01,78.68,8,7.19,refund
C0020,2024-05-19,950.6,200.41,2,22.59,subscription
C0099,2024-05-19,15.21,3.99,8,16.13,subscription
C0039,2024-05-19,162.61,17.89,9,38.73,purchase
C0090,2024-05-19,914.67,124.85,8,43.03,purchase
C0024,2024-05-19,10.83,2.16,3,40.69,subscription
C0007,2024-05-19,883.45,39.2,4,40.58,subscription
C0076,2024-05-19,654.28,120.55,1,21.03,purchase
C0002,2024-05-19,417.39,25.43,6,57.15,refund
C0022,2024-05-19,859.87,12.86,3,46.31,refund
C0078,2024-05-19,700.02,61.83,5,39.87,subscription
C0054,2024-05-19,831.37,140.26,6,58.65,subscription
C0056,2024-05-19,753.68,45.82,4,54.57,subscription
C0085,2024-05-19,734.37,135.62,9,26.58,refund
C0092,2024-05-19,771.37,166.26,3,29.39,purchase
C0058,2024-05-19,211.88,19.87,7,22.73,purchase
C0012,2024-05-19,30.86,5.63,7,54.98,refund
C0054,2024-05-19,739.39,77.44,1,57.4,refund
C0092,2024-05-19,461.51,113.31,4,5.65,subscription
C0086,2024-05-19,925.4,15.61,8,14.46,subscription
C0091,2024-05-19,881.0,198.06,4,6.83,subscription
C0074,2024-05-19,646.27,18.88,9,33.87,purchase
C0089,2024-05-19,831.89,238.62,6,6.56,purchase
C0024,2024-05-19,374.9,36.05,5,44.31,refund
C0040,2024-05-19,23.84,0.09,7,30.91,refund
C0001,2024-05-19,60.53,13.8,6,25.66,purchase
C0045,2024-05-19,474.07,92.95,8,38.46,purchase
C0043,2024-05-19,525.57,128.76,5,14.05,subscription
C0008,2024-05-19,542.39,24.9,1,27.73,refund
C0099,2024-05-19,987.84,226.17,1,34.67,purchase
C0076,2024-05-19,179.11,10.62,2,44.77,purchase
C0088,2024-05-19,136.97,31.09,7,59.65,refund
C0057,2024-05-19,200.94,5.59,2,7.91,refund
C0058,2024-05-19,733.46,176.32,6,38.4,refund
C0037,2024-05-19,583.56,18.01,4,58.75,refund
C0011,2024-05-19,216.03,35.31,9,46.22,purchase
C0063,2024-05-19,516.42,42.06,9,41.48,refund
C0072,2024-05-19,422.76,92.24,4,45.68,subscription
C0090,2024-05-19,560.16,121.29,3,14.13,subscription
C0085,2024-05-19,300.07,23.62,4,43.86,subscription
C0024,2024-05-19,266.03,25.99,1,54.96,purchase
C0011,2024-05-19,536.15,160.58,5,56.88,subscription
C0092,2024-05-20,670.04,109.08,3,37.75,refund
C0013,2024-05-20,100.23,8.6,9,8.05,subscription
C0087,2024-05-20,584.01,110.0,3,34.45,subscription
C0013,2024-05-20,651.03,138.0,4,9.79,refund
C0076,2024-05-20,62.71,4.52,8,53.96,refund
C0016,2024-05-20,546.29,124.87,7,29.22,refund
C0023,2024-05-20,967.7,254.61,3,47.98,subscription
C0024,2024-05-20,180.12,19.35,1,43.07,subscription
C0028,2024-05-20,254.05,74.39,4,53.73,purchase
C0021,2024-05-20,787.01,173.18,7,15.94,purchase
C0062,2024-05-20,360.07,107.43,9,15.32,subscription
C0097,2024-05-20,247.52,46.86,1,43.1,refund
C0023,2024-05-20,986.52,157.92,4,41.38,refund
C0049,2024-05-20,151.38,9.31,9,35.81,refund
C0082,2024-05-20,502.75,87.56,9,51.17,refund
C0017,2024-05-20,411.39,15.46,9,13.2,purchase
C0090,2024-05-20,853.98,84.07,2,27.66,subscription
C0079,2024-05-20,93.84,13.14,6,36.11,subscription
C0038,2024-05-20,453.88,107.87,7,31.76,subscription
C0087,2024-05-20,871.82,165.15,1,32.26,subscription
C0041,2024-05-20,762.25,73.26,5,49.32,refund
C0006,2024-05-20,53.8,8.65,8,48.12,subscription
C0098,2024-05-20,931.06,101.85,2,19.64,refund
C0095,2024-05-20,517.58,128.82,4,43.44,purchase
C0093,2024-05-20,309.12,15.03,8,44.5,purchase
C0056,2024-05-20,999.12,115.6,3,55.3,refund
C0039,2024-05-20,499.62,72.67,2,31.28,purchase
C0100,2024-05-20,541.64,138.79,1,17.05,subscription
C0063,2024-05-20,400.89,51.5,5,11.62,purchase
C0062,2024-05-20,627.52,144.29,2,49.68,refund
C0080,2024-05-20,765.14,100.94,7,48.88,purchase
C0037,2024-05-20,882.43,172.56,1,50.85,subscription
C0045,2024-05-20,559.75,77.69,4,22.61,subscription
C0073,2024-05-20,280.47,73.81,6,54.28,purchase
C0034,2024-05-20,426.15,101.32,3,6.63,purchase
C0011,2024-05-20,105.94,9.23,7,45.99,purchase
C0096,2024-05-20,583.69,84.35,6,37.53,subscription
C0067,2024-05-20,46.81,7.37,5,23.93,refund
C0028,2024-05-20,316.44,15.1,9,24.66,refund
C0041,2024-05-20,403.34,51.64,8,54.39,refund
C0036,2024-05-20,498.76,16.29,9,35.27,purchase
C0013,2024-05-21,297.04,19.79,1,34.97,purchase
C0074,2024-05-21,52.94,9.85,7,21.24,refund
C0079,2024-05-21,914.92,151.33,3,19.15,refund
C0055,2024-05-21,650.66,125.87,2,42.36,purchase
C0053,2024-05-21,810.15,230.33,2,5.33,subscription
C0036,2024-05-21,338.99,47.85,3,57.69,subscription
C0093,2024-05-21,441.01,38.81,9,22.09,subscription
C0012,2024-05-21,291.48,8.06,1,50.31,refund
C0043,2024-05-21,751.77,117.43,2,34.46,refund
C0059,2024-05-21,612.42,46.78,4,8.79,refund
C0023,2024-05-21,286.83,27.34,6,55.22,purchase
C0034,2024-05-21,891.65,192.99,3,15.31,subscription
C0061,2024-05-21,377.21,110.04,3,59.11,subscription
C0039,2024-05-21,904.57,63.17,9,48.36,purchase
C0091,2024-05-21,815.01,139.43,3,15.14,subscription
C0072,2024-05-21,45.7,5.47,8,17.78,refund
C0038,2024-05-21,407.67,68.35,3,19.94,purchase
C0083,2024-05-21,341.74,3.54,8,47.26,subscription
C0079,2024-05-21,172.54,6.39,4,44.99,subscription
C0051,2024-05-21,214.36,56.23,8,44.97,refund
C0091,2024-05-21,898.2,210.81,3,26.75,refund
C0066,2024-05-21,512.7,96.26,9,27.45,refund
C0010,2024-05-21,371.58,5.04,3,45.45,subscription
C0004,2024-05-21,861.53,118.23,8,19.61,purchase
C0001,2024-05-21,515.56,147.68,6,37.22,subscription
C0074,2024-05-21,71.06,4.45,1,44.49,purchase
C0018,2024-05-21,936.28,264.47,3,47.5,purchase
C0012,2024-05-21,828.03,31.69,1,51.57,purchase
C0056,2024-05-21,720.23,44.47,6,29.2,purchase
C0045,2024-05-21,185.49,20.15,3,44.29,refund
C0062,2024-05-21,577.56,58.09,9,38.83,subscription
C0088,2024-05-21,195.19,28.64,8,18.6,purchase
C0080,2024-05-22,783.26,8.91,8,37.22,refund
C0008,2024-05-22,486.72,102.06,6,41.8,refund
C0086,2024-05-22,797.5,92.83,2,17.09,purchase
C0063,2024-05-22,170.49,24.09,8,38.23,refund
C0028,2024-05-22,449.13,126.5,4,46.63,subscription
C0093,2024-05-22,303.94,75.1,3,10.45,subscription
C0046,2024-05-22,602.04,31.03,4,22.26,refund
C0055,2024-05-22,559.98,139.26,7,20.81,purchase
C0093,2024-05-22,307.76,0.75,6,17.57,purchase
C0027,2024-05-22,943.55,119.56,6,25.75,refund
C0097,2024-05-22,381.83,112.18,6,19.59,subscription
C0079,2024-05-22,73.19,20.93,7,39.45,refund
C0033,2024-05-22,550.81,10.21,8,5.68,refund
C0016,2024-05-22,721.26,26.37,8,40.35,refund
C0089,2024-05-22,919.27,154.82,7,7.47,subscription
C0080,2024-05-22,31.0,2.83,3,27.16,refund
C0086,2024-05-22,448.51,80.64,3,27.24,subscription
C0083,2024-05-22,92.54,23.24,9,14.48,subscription
C0003,2024-05-22,859.04,9.78,9,40.74,refund
C0051,2024-05-22,683.9,190.11,6,40.62,purchase
C0069,2024-05-22,694.44,144.8,3,43.01,purchase
C0020,2024-05-22,945.31,234.63,5,35.42,subscription
C0036,2024-05-22,906.15,97.89,9,55.83,purchase
C0022,2024-05-22,417.02,29.32,1,58.11,subscription
C0042,2024-05-22,840.01,97.14,3,15.48,purchase
C0063,2024-05-22,16.38,0.74,4,20.6,subscription
C0059,2024-05-22,407.44,41.93,6,43.99,refund
C0040,2024-05-22,853.51,216.85,3,27.95,subscription
C0019,2024-05-22,613.55,184.03,2,19.89,subscription
C0010,2024-05-22,727.71,42.22,2,39.19,purchase
C0029,2024-05-22,732.62,191.46,5,48.86,subscription
C0046,2024-05-22,886.97,209.77,8,21.95,purchase
C0009,2024-05-22,590.41,165.35,4,19.68,refund
C0057,2024-05-22,348.86,22.26,5,57.5,subscription
C0057,2024-05-22,183.28,37.37,6,56.36,subscription
C0019,2024-05-22,88.72,12.99,4,25.33,subscription
C0048,2024-05-22,735.69,59.42,8,13.1,purchase
